Filter,OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.altitude [m],Convert MPH to m/s,OSD.xSpeed [m/s],OSD.ySpeed [m/s],OSD.zSpeed [m/s],OSD.roll,OSD.pitch,OSD.yaw,OSD.hSpeed [m/s],RC.elevator,RC.throttle,RC.rudder,RC.aileron,Convert ft to m,OSD.vpsHeight [m],HOME.distance [m],BATTERY.chargeLevel,BATTERY.voltage [V],BATTERY.current [A],WEATHER.windDirection,WEATHER.windSpeed [m/s],WEATHER.windStrength,
0,13,32.82455132,-95.30630184,437,,-0.200000332,8.000013261,0.200000332,-2,-13.7,91.5,8.002512661,1684,1024,1002,1024,,54.790028,34.332672,94,7.826,5.645,NW,0.4962144,Calm,
1,13.1,32.82455114,-95.30629443,437,,-0.200000332,8.100013427,0.100000166,-1.8,-17.2,91.5,8.102481981,1684,1024,927,1024,,54.790028,35.360864,94,7.826,5.645,NW,0.4962144,Calm,
2,13.2,32.82455121,-95.30628628,437,,-0.100000166,8.100013427,0,-2.3,-20.1,91.2,8.100630342,1684,1024,938,1024,,53.805776,36.478464,94,7.826,5.645,NW,0.4962144,Calm,
3,13.3,32.82455101,-95.30627677,436,,-0.100000166,8.200013592,0.100000166,-3.4,-21.9,91.2,8.200622908,1684,1024,830,1024,,53.805776,37.77488,94,7.826,5.645,NW,0.4962144,Calm,
4,13.4,32.82455095,-95.30626853,436,,-0.100000166,8.400013924,0,-3.8,-22.4,91.4,8.400608934,1684,1024,843,1024,,53.805776,38.89248,94,7.826,5.645,NW,0.4962144,Calm,
0,13.5,32.82455075,-95.3062585,436,,-0.100000166,8.50001409,0,-6.8,-22.6,91.9,8.500601947,1684,1024,846,1024,,52.49344,40.278304,94,7.826,5.645,NW,0.5990336,Calm,
1,13.6,32.82455052,-95.30624934,436,,-0.100000166,8.600014255,0,-7.6,-22.7,91.9,8.600595407,1684,1024,692,1024,,52.49344,41.530016,94,7.826,5.645,NW,0.5990336,Calm,
2,13.7,32.8245504,-95.30624043,436,,-0.100000166,8.800014587,0,-8.2,-22.9,91.5,8.800582328,1684,1024,727,1024,,52.49344,42.781728,94,7.826,5.645,NW,0.5990336,Calm,
3,13.8,32.82455028,-95.30622943,436,,0,8.900014753,0,-13.1,-20.7,91.9,8.900014753,1684,1024,728,1024,,52.49344,44.25696,94,7.826,5.645,NW,0.5990336,Calm,
4,13.9,32.8245503,-95.3062203,436,,0,9.000014918,0,-13.4,-18.4,91.2,9.000014918,1684,1024,727,1024,,52.49344,45.508672,94,7.826,5.645,N,0.6973824,Calm,
0,14,32.82455046,-95.30621021,436,,0.200000332,9.000014918,0,-12.6,-19.2,90.1,9.002236707,1684,1024,727,1024,,52.49344,46.894496,94,7.818,5.881,N,0.6973824,Calm,
1,14.1,32.82455077,-95.30620052,436,,0.300000497,9.000014918,0,-12.5,-19.5,89.1,9.005013273,1684,1024,734,1024,,52.49344,48.235616,94,7.818,5.881,N,0.6973824,Calm,
2,14.2,32.82455116,-95.30619172,436,,0.500000829,9.100015084,0,-12.6,-19.4,88.1,9.113741,1684,1024,808,1024,,52.49344,49.442624,94,7.818,5.881,N,0.7957312,Calm,
3,14.3,32.8245518,-95.30618095,436,,0.600000995,9.100015084,0,-12.4,-19.7,87.2,9.119773805,1684,1024,831,1024,,52.49344,50.917856,94,7.818,5.881,N,0.7957312,Calm,
4,14.4,32.82455247,-95.30617175,436,,0.800001326,9.100015084,0,-10,-20.6,86,9.135112195,1684,1024,888,1024,,52.49344,52.169568,94,7.818,5.881,N,0.8985504,Calm,
0,14.5,32.82455323,-95.30616224,436,,0.900001492,9.20001525,0,-8,-22.7,84.9,9.243932012,1684,1024,888,1024,,52.49344,53.465984,94,7.818,5.881,N,0.8985504,Calm,
1,14.6,32.82455401,-95.30615228,436,,0.900001492,9.300015416,0,-7.4,-23.9,84.3,9.343462339,1684,1024,1024,1024,,52.49344,54.851808,94,7.818,5.881,N,0.9968992,Calm,
2,14.7,32.82455501,-95.30614186,436,,1.000001658,9.400015581,0,-6.1,-23.6,83.6,9.453057324,1684,1024,1024,1024,,52.49344,56.282336,94,7.818,5.881,N,0.9968992,Calm,
3,14.8,32.82455592,-95.30613217,436,,1.100001823,9.500015747,0,-5.4,-24.4,83.5,9.563487828,1684,1024,1024,1024,,52.49344,57.578752,94,7.818,5.881,N,1.0997184,Calm,
4,14.9,32.82455688,-95.30612197,436,,1.100001823,9.500015747,0,-6,-24.8,83.6,9.563487828,1684,1024,1024,1024,,52.49344,58.964576,94,7.818,5.881,N,1.0997184,Calm,
0,15,32.82455783,-95.30611217,436,,1.100001823,9.600015913,0,-6.8,-24,83.2,9.662831292,1684,1024,1024,1024,,52.49344,60.3504,94,7.818,5.881,N,1.1980672,Calm,
1,15.1,32.82455908,-95.30610025,436,,1.200001989,9.700016079,0,-6.7,-23.3,83.2,9.773960965,1684,1024,1024,1024,,52.49344,61.959744,94,7.818,5.881,N,1.1980672,Calm,
2,15.2,32.82456014,-95.30609031,436,,1.200001989,9.800016244,0,-5.8,-23.7,83.2,9.873212339,1684,1024,1024,1024,,52.49344,63.345568,94,7.818,5.881,N,1.296416,Calm,
3,15.3,32.82456129,-95.30607976,436,,1.200001989,9.90001641,0,-5.4,-24,83.1,9.972478465,1684,1024,1024,1024,,52.49344,64.776096,94,7.818,5.881,N,1.296416,Calm,
4,15.4,32.82456247,-95.30606909,436,,1.300002155,9.90001641,0,-5.4,-23.7,83,9.985004973,1684,1024,1136,1024,,52.49344,66.251328,94,7.818,5.881,N,1.3992352,Calm,
0,15.5,32.82456372,-95.30605769,436,,1.300002155,10.00001658,0,-4.8,-23.4,83,10.08416247,1684,1024,1178,1024,,52.49344,67.815968,94,7.818,5.881,N,1.3992352,Calm,
1,15.6,32.82456495,-95.30604637,436,,1.300002155,10.10001674,0,-3.5,-23.5,82.7,10.1833365,1684,1024,1233,1024,,52.49344,69.380608,94,7.818,5.881,N,1.497584,Calm,
2,15.7,32.8245659,-95.30603768,436,,1.300002155,10.10001674,0,-2.2,-23.3,82.6,10.1833365,1684,1024,1279,1024,,52.49344,70.542912,94,7.818,5.881,N,1.497584,Calm,
3,15.8,32.82456727,-95.30602516,436,,1.200001989,10.20001691,0,0,-23,82.3,10.27036267,1684,1024,1281,1024,,52.49344,72.286368,94,7.818,5.881,N,1.497584,Calm,
4,15.9,32.82456832,-95.30601466,436,,1.100001823,10.30001707,0,1.4,-22,82.4,10.35858825,1684,1024,1286,1024,,52.49344,73.716896,94,7.818,5.881,N,1.5959328,Calm,
0,16,32.8245693,-95.30600304,437,,1.000001658,10.30001707,0,1.6,-21.2,82.7,10.3484467,1684,1024,1286,1024,,53.805776,75.32624,94,7.74,6.41,N,1.5959328,Calm,
1,16.1,32.82457013,-95.305993,437,,0.900001492,10.40001724,0,1.6,-21.1,83.4,10.43888692,1684,1024,1286,1024,,52.49344,76.712064,94,7.74,6.41,N,1.698752,Calm,
2,16.2,32.82457083,-95.30598129,437,,0.800001326,10.40001724,0,1.4,-20.9,84.2,10.43074096,1684,1024,1311,1024,,53.805776,78.321408,94,7.74,6.41,N,1.698752,Calm,
3,16.3,32.82457158,-95.30596945,437,,0.70000116,10.5000174,0,2.1,-20.4,84.8,10.52332473,1684,1024,1402,1024,,53.805776,79.930752,94,7.74,6.41,N,1.698752,Calm,
4,16.4,32.82457221,-95.30595886,437,,0.600000995,10.5000174,0,5.5,-20.1,85.1,10.51714619,1684,1024,1547,1024,,54.790028,81.36128,94,7.74,6.41,N,1.7971008,Calm,
0,16.5,32.82457269,-95.30594698,437,,0.400000663,10.5000174,0,12.7,-16.7,85.3,10.50763363,1684,1024,1547,1024,,54.790028,83.015328,94,7.74,6.41,N,1.7971008,Calm,
1,16.6,32.82457275,-95.30593525,437,,0.100000166,10.5000174,-0.100000166,25.2,-9.1,86.7,10.5004935,1684,1024,1642,1024,,53.805776,84.624672,94,7.74,6.41,N,1.7971008,Calm,
2,16.7,32.82457249,-95.30592459,437,,-0.400000663,10.40001724,-0.100000166,30.3,-2.5,89.7,10.40770633,1684,1024,1642,1024,,54.790028,86.099904,94,7.74,6.41,N,1.89992,Calm,
3,16.8,32.82457169,-95.30591458,437,,-1.000001658,10.20001691,0,31.2,-0.3,93.7,10.24891906,1684,1024,1126,1024,,54.790028,87.441024,94,7.74,6.41,N,1.89992,Calm,
4,16.9,32.82457033,-95.30590322,437,,-1.600002652,9.90001641,0,20.9,0,99.2,10.02847604,1684,661,364,1024,,54.790028,89.005664,94,7.74,6.41,N,1.89992,Calm,
0,17,32.82456836,-95.30589265,437,,-2.000003315,9.600015913,0,4.1,-5.8,103.6,9.806136669,1684,661,364,1024,,63.320212,90.436192,94,7.806,6.41,N,1.89992,Calm,
1,17.1,32.82456658,-95.3058829,437,,-2.000003315,9.400015581,0.300000497,-11.6,-7.9,105.9,9.61042658,1684,511,364,1024,,54.790028,91.777312,94,7.806,6.41,N,1.9982688,Calm,
2,17.2,32.82456459,-95.30587261,436,,-1.900003149,9.400015581,0.800001326,-24.6,-4.3,102.8,9.590114871,1684,535,364,1024,,53.805776,93.163136,94,7.806,6.41,N,1.9982688,Calm,
3,17.3,32.82456285,-95.30586212,436,,-1.700002818,9.300015416,1.100001823,-29.3,-0.9,97.4,9.454115021,1684,824,364,1024,,52.49344,94.593664,94,7.806,6.41,N,1.9982688,Calm,
4,17.4,32.8245619,-95.30585315,436,,-1.300002155,9.100015084,1.300002155,-30.7,0,91.9,9.192403053,1684,852,364,1024,,50.524936,95.845376,94,7.806,6.41,N,1.9982688,Calm,
0,17.5,32.82456107,-95.30584294,435,,-0.600000995,8.900014753,1.100001823,-31.3,3,83.8,8.92021649,1684,696,364,1024,,48.228348,97.2312,94,7.806,6.41,N,1.9982688,Calm,
1,17.6,32.82456106,-95.30583471,435,,0,8.50001409,0.800001326,-29.9,-1.3,80.1,8.50001409,1684,714,364,1024,,46.259844,98.3488,94,7.806,6.41,N,2.0966176,Calm,
2,17.7,32.82456145,-95.30582431,435,,0.400000663,8.300013758,1.100001823,-30,-10.4,78.9,8.309646576,1684,855,417,1024,,44.947508,99.779328,94,7.806,6.41,N,2.0966176,Calm,
3,17.8,32.82456228,-95.3058158,434,,0.70000116,8.200013592,1.400002321,-28.5,-8.3,71.3,8.229837419,1570,1024,1024,1024,,42.979004,100.941632,94,7.806,6.41,N,2.0966176,Calm,
4,17.9,32.82456323,-95.3058077,434,,1.300002155,7.800012929,1.100001823,-28.5,-3.8,62.6,7.907604281,1024,1024,1024,1024,,41.666668,102.059232,94,7.806,6.41,N,2.0966176,Calm,
0,18,32.82456453,-95.30580075,433,,1.900003149,7.400012266,0.600000995,-25.2,-12,61,7.640038771,1024,1024,1024,1024,,40.682416,102.998016,94,7.806,4.412,N,2.0966176,Calm,
1,18.1,32.82456651,-95.30579309,433,,2.400003978,7.100011769,0.500000829,-25.8,-11.6,59.5,7.49467701,1024,1024,1024,1024,,40.682416,104.070912,94,7.806,4.412,N,2.0966176,Calm,
2,18.2,32.82456939,-95.30578453,433,,2.900004807,6.800011272,0.200000332,-28.1,-6.8,57.6,7.392575756,1024,1024,1024,1024,,39.698164,105.233216,94,7.806,4.412,N,2.0966176,Calm,
3,18.3,32.82457234,-95.30577702,433,,3.30000547,6.400010609,0,-26.1,3.6,54.1,7.200706188,1024,1024,1024,1024,,39.698164,106.306112,94,7.806,4.412,N,2.0966176,Calm,
4,18.4,32.82457556,-95.30577108,433,,3.500005802,5.800009614,-0.100000166,-20.8,17.7,53.4,6.774226899,1024,1024,1024,1024,,39.698164,107.110784,94,7.806,4.412,N,2.0966176,Calm,
0,18.5,32.82457862,-95.3057656,433,,3.500005802,5.20000862,-0.100000166,-14.5,21.3,54.1,6.268183877,1024,1024,1024,1024,,39.698164,107.870752,94,7.806,4.412,N,2.1994368,Calm,
1,18.6,32.8245816,-95.30576006,433,,3.30000547,4.700007791,0,-10.5,24.4,53.5,5.742830963,1024,1024,1024,1024,,40.682416,108.675424,94,7.811,4.412,N,2.1994368,Calm,
2,18.7,32.82458484,-95.30575483,433,,3.100005139,4.200006962,0,-7.5,27.4,53,5.22016163,1024,1024,1024,1024,,39.698164,109.390688,94,7.811,4.412,N,2.1994368,Calm,
3,18.8,32.82458709,-95.30575081,433,,2.800004641,3.600005967,0,-4.3,28.4,53.8,4.560709233,1024,1024,1024,1024,,40.682416,109.97184,94,7.811,4.412,N,2.1994368,Calm,
4,18.9,32.8245896,-95.30574684,433,,2.500004144,3.200005304,0,-3,29.1,54,4.060794683,1024,1024,1024,1024,,40.682416,110.552992,94,7.811,4.412,N,2.1994368,Calm,
0,19,32.82459133,-95.30574387,433,,2.100003481,2.700004476,0,-2.8,29.8,53.6,3.420531924,1024,1024,1024,1024,,40.682416,110.955328,94,7.811,4.412,N,2.1994368,Calm,
1,19.1,32.82459331,-95.30574104,433,,1.700002818,2.200003647,0,-2.2,29.6,53.6,2.780291965,1024,1024,1024,1024,,40.682416,111.357664,94,7.811,4.412,N,2.1994368,Calm,
2,19.2,32.82459459,-95.30573895,433,,1.400002321,1.700002818,0,-1.6,29.8,53.6,2.202275057,1024,1024,1024,1024,,40.682416,111.670592,94,7.811,4.412,N,2.1994368,Calm,
3,19.3,32.82459562,-95.30573742,433,,1.000001658,1.300002155,0.100000166,-1.4,29.5,53.6,1.640124492,1024,1024,1024,1024,,40.682416,111.894112,94,7.811,4.412,N,2.1994368,Calm,
4,19.4,32.82459619,-95.3057363,433,,0.600000995,0.900001492,0.100000166,-3.2,22.3,53.3,1.081666925,1024,1024,1024,1024,,40.682416,112.028224,94,7.811,4.412,N,2.1994368,Calm,
0,19.5,32.82459655,-95.3057355,433,,0.300000497,0.500000829,0,-4.2,13.5,53.5,0.58309573,1024,1024,1024,1024,,40.682416,112.162336,94,7.811,4.412,N,2.1994368,Calm,
1,19.6,32.82459675,-95.30573534,433,,0.100000166,0.300000497,0,-4.8,8.2,54,0.316228049,1024,1024,1024,1024,,40.682416,112.162336,94,7.811,5.788,N,2.1994368,Calm,
2,19.7,32.82459688,-95.305735,433,,0,0.200000332,0,-5.3,5.8,54.1,0.200000332,1024,1024,1024,1024,,41.666668,112.20704,94,7.811,5.788,N,2.1994368,Calm,
3,19.8,32.82459703,-95.30573506,433,,0,0,0,-5.2,3.4,54.3,0,1024,1024,1024,1024,,42.979004,112.20704,94,7.811,5.788,N,2.1994368,Calm,
4,19.9,32.82459703,-95.30573506,433,,0,0,0,-4.7,1.4,54.4,0,1024,1024,1024,1024,,42.979004,112.20704,94,7.811,5.788,N,2.1994368,Calm,
0,20,32.82459703,-95.30573503,433,,0,0,0,-4.3,0.2,54.4,0,1024,1024,1024,1024,,42.979004,112.20704,94,7.811,5.788,N,2.1994368,Calm,
1,20.1,32.82459703,-95.30573506,433,,0,0,0,-3.7,-0.8,54.4,0,1268,948,1024,1024,,43.963256,112.20704,94,7.819,5.788,N,2.1994368,Calm,
2,20.2,32.82459703,-95.30573515,433,,0,0,0,-3.9,-1.5,54.5,0,1588,847,1024,1025,,43.963256,112.20704,94,7.819,5.788,N,2.2977856,Calm,
3,20.3,32.82459697,-95.30573524,433,,0,0,0.200000332,-5,-14,55,0,1684,770,1024,1079,,43.963256,112.162336,94,7.819,5.788,N,2.2977856,Calm,
4,20.4,32.82459697,-95.30573533,433,,0,0,0.500000829,-4.4,-32.7,55.8,0,1684,721,1024,1024,,43.963256,112.162336,94,7.819,5.788,N,2.2977856,Calm,
0,20.5,32.8245971,-95.3057351,432,,0.200000332,0.300000497,1.000001658,-3.1,-33.7,55.1,0.360555642,1684,692,1024,1024,,40.682416,112.20704,94,7.819,5.788,N,2.1994368,Calm,
1,20.6,32.82459761,-95.30573437,432,,0.400000663,0.70000116,1.200001989,-3.5,-32.3,55.2,0.806226805,1684,741,1024,1028,,38.713912,112.296448,93,7.819,4.666,N,2.1994368,Calm,
2,20.7,32.82459811,-95.30573345,432,,0.600000995,1.000001658,1.500002486,-4.6,-32.8,55.5,1.166191907,1684,1024,1024,1024,,36.417324,112.43056,93,7.819,4.666,N,2.1994368,Calm,
3,20.8,32.8245992,-95.30573163,431,,1.000001658,1.400002321,1.500002486,-3.4,-31.2,55.2,1.720467862,1684,1102,999,1024,,34.120736,112.698784,93,7.819,4.666,N,2.2977856,Calm,
4,20.9,32.82460034,-95.30572968,431,,1.400002321,2.100003481,1.000001658,-2.2,-31.1,55.6,2.523889938,1684,1413,1024,1024,,32.152232,112.967008,93,7.819,4.666,N,2.2977856,Calm,
0,21,32.82460164,-95.30572729,430,,1.800002984,2.700004476,0.600000995,-4.1,-32.3,55.6,3.245001221,1684,1279,1024,1024,,32.152232,113.32464,93,7.819,4.666,N,2.2977856,Calm,
1,21.1,32.82460361,-95.30572383,430,,2.300003812,3.30000547,0.200000332,-6.4,-33.2,55.8,4.022443568,1684,1024,1024,1024,,31.16798,113.816384,93,7.819,4.666,N,2.2977856,Calm,
2,21.2,32.82460583,-95.30571993,430,,2.700004476,3.800006299,-0.100000166,-6.9,-34.4,56,4.661552516,1684,1024,1024,1024,,31.16798,114.352832,93,7.819,4.666,N,2.2977856,Calm,
3,21.3,32.82460894,-95.30571505,430,,3.000004973,4.200006962,0,-5.5,-35.4,55.7,5.161403586,1684,1141,1040,1024,,31.16798,115.068096,93,7.819,4.666,N,2.2977856,Calm,
4,21.4,32.8246117,-95.30571054,430,,3.30000547,4.500007459,0.100000166,-4.1,-34.3,55.3,5.580331476,1684,1051,1464,1024,,31.16798,115.738656,93,7.819,4.666,N,2.2977856,Calm,
0,21.5,32.82461477,-95.30570562,430,,3.700006133,5.000008288,-0.100000166,-1.8,-30.7,54.8,6.2201387,1684,1024,1631,1024,,31.16798,116.45392,93,7.819,4.666,N,2.2977856,Calm,
1,21.6,32.8246188,-95.30569903,430,,3.900006465,5.400008951,-0.400000663,12.9,-22.3,52,6.661091804,1684,1024,1684,1024,,32.152232,117.392704,93,7.854,4.666,N,2.2977856,Calm,
2,21.7,32.82462212,-95.30569321,430,,3.700006133,5.700009448,-0.300000497,24.9,-8,51.9,6.795597646,1684,1024,1684,1024,,33.136484,118.24208,93,7.854,4.666,N,2.2977856,Calm,
3,21.8,32.82462505,-95.30568714,431,,3.30000547,6.000009946,-0.200000332,32.5,2.3,61.7,6.847638466,1684,1061,1344,1024,,33.136484,119.091456,93,7.854,4.666,N,2.2977856,Calm,
4,21.9,32.82462784,-95.30568031,431,,2.60000431,6.100010111,-0.100000166,34.9,2.9,71.9,6.630998412,1684,1041,1024,1024,,34.120736,120.074944,93,7.854,4.666,N,2.2977856,Calm,
0,22,32.82462947,-95.30567409,431,,1.900003149,6.100010111,0,31,3.1,81.5,6.389063493,1684,1024,1024,1024,,34.120736,120.969024,93,7.854,4.666,N,2.2977856,Calm,
1,22.1,32.82463096,-95.30566687,431,,1.200001989,6.100010111,-0.200000332,20.1,-7.4,86.7,6.216922694,1684,1144,815,1024,,34.120736,121.952512,93,7.854,4.666,N,2.2977856,Calm,
2,22.2,32.82463131,-95.30566093,431,,0.800001326,6.100010111,0,12.9,-29.6,87.3,6.152245394,1684,1340,748,1024,,34.120736,122.801888,93,7.854,4.666,N,2.2977856,Calm,
3,22.3,32.82463195,-95.30565387,431,,0.600000995,6.400010609,0.300000497,11.5,-33.9,87.8,6.428073992,1684,1024,979,1024,,34.120736,123.740672,93,7.854,4.666,N,2.2977856,Calm,
4,22.4,32.82463212,-95.30564805,431,,0.200000332,7.100011769,0,4.2,-24.6,91.9,7.102827674,1684,993,1007,1024,,33.136484,124.545344,93,7.854,4.666,N,2.2977856,Calm,
0,22.5,32.82463225,-95.30563896,431,,0,7.500012432,-0.500000829,4.9,-21.3,90.5,7.500012432,1684,861,763,1024,,34.120736,125.797056,93,7.854,4.666,N,2.2977856,Calm,
1,22.6,32.82463202,-95.30563201,431,,0,7.600012598,-0.100000166,2.7,-29,88.6,7.600012598,1684,438,894,1024,,35.433072,126.73584,93,7.854,6.717,N,2.2977856,Calm,
2,22.7,32.82463185,-95.30562257,431,,0,7.800012929,0.200000332,-9.2,-31.1,91.7,7.800012929,1684,438,894,1024,,35.433072,128.032256,93,7.854,6.717,N,2.2977856,Calm,
3,22.8,32.82463182,-95.3056151,431,,0,8.000013261,0.400000663,-12.9,-26.4,92.5,8.000013261,1684,364,891,1024,,34.120736,129.060448,93,7.854,6.717,N,2.2977856,Calm,
4,22.9,32.82463179,-95.30560585,430,,0.100000166,8.200013592,0.70000116,-7.7,-30,89.3,8.200622908,1684,399,640,1024,,33.136484,130.31216,93,7.854,6.717,N,2.2977856,Calm,
0,23,32.82463189,-95.30559653,430,,0.100000166,8.300013758,1.100001823,-13.7,-31.5,89.6,8.300615921,1684,597,438,1024,,32.152232,131.563872,93,7.854,6.717,N,2.2977856,Calm,
1,23.1,32.82463208,-95.30558742,430,,0.300000497,8.600014255,1.300002155,-25.5,-18.6,89.4,8.60524507,1684,591,373,1024,,29.855644,132.815584,93,7.854,6.717,N,2.2977856,Calm,
2,23.2,32.82463275,-95.30557923,429,,0.800001326,8.700014421,1.100001823,-32,-5.7,84.2,8.73671864,1684,364,840,1024,,28.871392,133.933184,93,7.854,6.717,N,2.2977856,Calm,
3,23.3,32.82463381,-95.30557009,429,,1.400002321,8.50001409,1.100001823,-35.7,-4.2,76.6,8.614536797,1684,1024,1024,1024,,27.88714,135.2296,93,7.854,6.717,N,2.2977856,Calm,
4,23.4,32.82463546,-95.3055609,428,,1.900003149,8.200013592,1.300002155,-28.7,-13.3,71.5,8.417258045,1374,1024,1024,1193,,26.902888,136.481312,93,7.854,6.717,N,2.2977856,Calm,
0,23.5,32.82463776,-95.30555174,428,,2.400003978,8.100013427,1.200001989,-20.6,-22.9,67.3,8.448090394,1498,1024,1024,1649,,25.590552,137.777728,93,7.854,6.717,N,2.2977856,Calm,
1,23.6,32.8246401,-95.30554378,428,,3.000004973,8.200013592,0.800001326,-14.5,-20.9,65.6,8.731566057,1684,1024,1024,1345,,24.6063,138.895328,93,7.83,5.063,N,2.2977856,Calm,
2,23.7,32.82464344,-95.30553399,427,,3.400005636,8.300013758,0.200000332,2.7,-17,63.5,8.969406984,1684,1024,1024,1479,,24.6063,140.281152,93,7.83,5.063,N,2.2977856,Calm,
3,23.8,32.82464665,-95.30552527,427,,3.30000547,8.400013924,0.100000166,14.2,-24.5,59.8,9.024980314,1684,1024,1024,1474,,25.590552,141.532864,93,7.83,5.063,N,2.2977856,Calm,
4,23.9,32.82464928,-95.30551695,427,,3.200005304,8.700014421,0.200000332,16.2,-28.3,59.1,9.269858544,1684,1024,1024,1024,,25.590552,142.695168,93,7.83,5.063,N,2.2977856,Calm,
0,24,32.82465223,-95.30550673,427,,3.000004973,9.20001525,0,16.8,-25.7,59.8,9.676792351,1684,1024,1024,1142,,25.590552,144.1704,93,7.83,5.063,N,2.2977856,Calm,
1,24.1,32.82465488,-95.30549601,427,,2.800004641,9.600015913,0,5.7,-26.6,62.5,10.00001658,1684,1086,1347,1024,,24.6063,145.645632,93,7.83,5.063,N,2.2977856,Calm,
2,24.2,32.8246572,-95.30548675,427,,2.800004641,9.800016244,0,-5.6,-29.5,66,10.19217046,1684,1086,1347,1024,,25.590552,146.986752,93,7.83,5.063,N,2.2977856,Calm,
3,24.3,32.82466011,-95.30547535,427,,3.000004973,9.90001641,0.100000166,2,-26.2,64.2,10.3445807,1684,1149,1471,1024,,25.590552,148.596096,93,7.83,5.063,N,2.2977856,Calm,
4,24.4,32.82466276,-95.30546507,427,,3.000004973,10.20001691,-0.300000497,17.6,-10.5,61.6,10.63204441,1684,1435,1299,1024,,25.590552,150.026624,93,7.83,5.063,N,2.2977856,Calm,
0,24.5,32.82466515,-95.30545456,427,,2.500004144,10.30001707,-0.800001326,27.2,4.2,67.3,10.59907387,1684,1517,1412,1024,,26.902888,151.501856,93,7.83,5.063,N,2.2977856,Calm,
1,24.6,32.82466711,-95.30544223,428,,1.600002652,10.20001691,-1.200001989,16.4,0.3,71,10.32474464,1684,1487,1655,1024,,28.871392,153.200608,93,7.83,5.063,N,2.2977856,Calm,
2,24.7,32.82466824,-95.30543256,428,,1.200001989,10.00001658,-1.600002652,24.2,-1.7,74.3,10.07175934,1684,1550,1653,1024,,31.16798,154.541728,93,7.83,5.063,N,2.2977856,Calm,
3,24.8,32.82466906,-95.30542274,429,,0.400000663,9.90001641,-2.000003315,31.3,7.4,81.7,9.908093529,1684,1684,1024,1024,,33.136484,155.927552,93,7.83,5.063,N,2.2977856,Calm,
4,24.9,32.82466833,-95.30541076,430,,-0.500000829,9.400015581,-2.60000431,31.9,9.3,89,9.413303845,1684,1684,600,1024,,35.433072,157.536896,93,7.83,5.063,N,2.2977856,Calm,
0,25,32.82466726,-95.30540161,431,,-1.400002321,8.900014753,-3.000004973,17.2,-2.6,93.2,9.009454168,1684,1628,364,1024,,38.713912,158.743904,93,7.83,5.063,N,2.2977856,Calm,
1,25.1,32.82466554,-95.30539228,432,,-1.800002984,8.700014421,-3.30000547,0,-14.1,97.1,8.884270451,1684,1200,364,1024,,41.666668,159.995616,93,7.757,5.063,N,2.2977856,Calm,
2,25.2,32.82466395,-95.30538327,433,,-1.800002984,8.800014587,-3.400005636,-16.8,-18.7,96.1,8.98221915,1684,976,364,1024,,46.259844,161.202624,93,7.757,5.063,N,2.2977856,Calm,
3,25.3,32.82466235,-95.3053733,434,,-1.500002486,8.900014753,-3.30000547,-26.8,-19.8,90.2,9.025534197,1684,605,364,1024,,49.2126,162.49904,93,7.757,5.063,N,2.2977856,Calm,
4,25.4,32.82466122,-95.30536553,435,,-1.000001658,8.900014753,-3.000004973,-30.9,-19.2,82.7,8.956018136,1684,468,364,1024,,51.509188,163.571936,93,7.757,5.063,N,2.1994368,Calm,
0,25.5,32.82466042,-95.30535477,436,,-0.400000663,8.800014587,-2.800004641,-31.1,-20,73.7,8.809100675,1684,440,366,1024,,54.790028,165.002464,93,7.757,5.063,N,1.9982688,Calm,
1,25.6,32.82466028,-95.30534638,436,,0,8.700014421,-2.500004144,-29.5,-21.9,64.3,8.700014421,1684,364,536,1024,,55.77428,166.164768,93,7.757,8.39,N,1.7971008,Calm,
2,25.7,32.82466057,-95.30533613,437,,0.400000663,8.50001409,-2.100003481,-27.9,-23.1,54.6,8.509420258,1684,364,575,1024,,56.758532,167.550592,93,7.757,8.39,NW,1.497584,Calm,
3,25.8,32.82466132,-95.30532707,437,,0.900001492,8.200013592,-1.800002984,-26.8,-24.3,45.1,8.249255942,1684,364,698,1024,,59.05512,168.802304,93,7.757,8.39,NW,1.296416,Calm,
4,25.9,32.82466234,-95.305319,438,,1.300002155,7.900013095,-1.400002321,-26,-25.6,37.9,8.006260645,1565,364,843,1024,,59.05512,169.919904,93,7.757,8.39,NW,1.1980672,Calm,
0,26,32.82466385,-95.30531025,438,,1.700002818,7.600012598,-1.000001658,-25.6,-25.9,32.1,7.78782349,1565,364,843,1024,,60.039372,171.126912,93,7.757,8.39,NW,0.9968992,Calm,
1,26.1,32.82466563,-95.30530232,439,,2.100003481,7.200011935,-0.70000116,-23.2,-26.9,27.8,7.500012432,720,364,777,1024,,61.351708,172.244512,93,7.757,8.39,NW,0.8985504,Calm,
2,26.2,32.8246676,-95.3052951,439,,2.400003978,6.900011437,-0.300000497,-23.4,-26.7,25.1,7.305489235,675,364,732,1024,,61.351708,173.272704,93,7.757,8.39,NW,0.7957312,Calm,
3,26.3,32.82467008,-95.30528754,439,,2.700004476,6.60001094,0,-25.7,-24.5,23.6,7.130930396,499,364,736,1024,,61.351708,174.3456,93,7.757,8.39,W,0.7957312,Calm,
4,26.4,32.82467259,-95.30528116,439,,2.900004807,6.200010277,0.400000663,-27,-21.7,22,6.84471706,499,364,736,1024,,61.351708,175.23968,93,7.757,8.39,W,0.7957312,Calm,
