OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.altitude [m],OSD.xSpeed [m/s],MPH to m/s,OSD.ySpeed [m/s],OSD.zSpeed [m/s],OSD.pitch,OSD.roll,OSD.yaw,OSD.hSpeed [m/s],RC.aileron,RC.elevator,RC.throttle,RC.rudder,OSD.vpsHeight [m],ft to m,HOME.heightLimit [ft],HOME.distance [ft],BATTERY.chargeLevel,BATTERY.voltage [V],BATTERY.current [A],WEATHER.windDirection,WEATHER.windSpeed [m/s],WEATHER.windStrength
99.1,35.18370239,-97.44556661,1140,1.300002155,,-1.900003149,1.300002155,18.8,13.9,-24.8,2.302176427,1024,1024,1024,1024,31.16798,,322.834656,119.094492,92,7.878,6.738,NW,3.2991552,Calm
99.2,35.1837035,-97.44556838,1139,1.000001658,,-1.300002155,0.900001492,21.1,13.4,-24.1,1.640124492,1024,1024,1024,1024,29.855644,,322.834656,120.078744,92,7.878,4.652,NW,3.2991552,Calm
99.3,35.1837042,-97.44556948,1139,0.600000995,,-0.800001326,0.500000829,16.7,10.9,-25.3,1.000001658,1024,1184,1024,1024,28.871392,,322.834656,121.062996,92,7.878,4.652,NW,3.2991552,Calm
99.4,35.18370437,-97.44556991,1139,0.300000497,,-0.400000663,0.300000497,9.3,6.7,-26.7,0.500000829,1024,1382,1024,1024,28.871392,,322.834656,121.062996,92,7.878,4.652,NW,3.2991552,Calm
99.5,35.18370466,-97.44557024,1139,0.200000332,,-0.200000332,0.100000166,0.9,0.9,-27.3,0.282843102,1024,1349,1024,1024,28.871392,,322.834656,121.39108,92,7.878,4.652,NW,3.2991552,Calm
99.6,35.18370463,-97.44557024,1139,0.100000166,,-0.100000166,0.100000166,-6.9,-3,-27.2,0.141421551,1024,1024,1024,1024,29.855644,,322.834656,121.39108,92,7.878,4.652,NW,3.2991552,Calm
99.7,35.18370474,-97.44557038,1139,0.100000166,,-0.200000332,0,-8.7,-2.1,-26.5,0.223606726,1024,1024,1063,1024,29.855644,,322.834656,121.719164,92,7.878,4.652,NW,3.2991552,Calm
99.8,35.18370493,-97.44557062,1139,0.200000332,,-0.200000332,0,-5.8,-0.4,-26.8,0.282843102,977,1024,1149,1024,29.855644,,322.834656,121.719164,92,7.878,4.652,NW,3.2991552,Calm
99.9,35.18370499,-97.44557091,1139,0.200000332,,-0.200000332,0,-3.2,-0.7,-27,0.282843102,612,1024,1024,1024,31.16798,,322.834656,122.047248,92,7.878,4.652,NW,3.2991552,Calm
100,35.18370523,-97.44557116,1139,0.100000166,,-0.100000166,0,-2.8,-1.7,-27,0.141421551,454,1024,1024,1024,31.16798,,322.834656,122.047248,92,7.878,4.652,NW,3.2991552,Calm
100.1,35.18370535,-97.44557136,1139,0.100000166,,-0.100000166,0,-4.6,-6.6,-26.9,0.141421551,364,1024,1024,1024,31.16798,,322.834656,122.375332,92,7.878,4.652,NW,3.2991552,Calm
100.2,35.18370542,-97.44557155,1139,0.100000166,,-0.200000332,0,-4.6,-13,-26.8,0.223606726,364,1024,1024,1024,31.16798,,322.834656,122.375332,92,7.87,4.652,NW,3.196336,Calm
100.3,35.18370542,-97.44557187,1139,0,,-0.400000663,0,-3.8,-17.8,-26.3,0.400000663,364,1024,1024,1024,31.16798,,322.834656,122.375332,92,7.87,4.652,NW,3.2991552,Calm
100.4,35.18370522,-97.44557262,1139,-0.100000166,,-0.600000995,0,-5.5,-19.6,-25.8,0.608277046,364,1024,1024,1024,29.855644,,322.834656,122.047248,92,7.87,4.652,NW,3.2991552,Calm
100.5,35.18370499,-97.44557344,1139,-0.200000332,,-0.800001326,0,-5.3,-19.7,-25.7,0.824622054,364,1024,1024,1024,29.855644,,322.834656,121.719164,92,7.87,4.652,NW,3.196336,Calm
100.6,35.18370462,-97.44557468,1139,-0.400000663,,-1.000001658,0,-5.1,-19.7,-25.6,1.077034696,1024,1024,1024,1024,28.871392,,322.834656,121.39108,92,7.87,4.652,NW,3.196336,Calm
100.7,35.18370416,-97.44557608,1139,-0.500000829,,-1.300002155,0,-4.9,-17.2,-25.8,1.39284074,1024,1024,1024,1024,28.871392,,322.834656,121.062996,92,7.87,4.652,NW,3.196336,Calm
100.8,35.1837036,-97.44557777,1139,-0.600000995,,-1.500002486,0,-4.5,-6.7,-26.2,1.615552044,1024,1024,996,790,28.871392,,322.834656,120.406828,92,7.87,5.06,NW,3.196336,Calm
100.9,35.18370304,-97.44557946,1139,-0.600000995,,-1.500002486,0,-5.3,-0.7,-26.3,1.615552044,1024,1024,1004,698,28.871392,,322.834656,119.75066,92,7.87,5.06,NW,3.196336,Calm
101,35.18370256,-97.44558097,1139,-0.500000829,,-1.400002321,0,-3.6,2.2,-28.1,1.486609168,1024,1024,1024,693,29.855644,,322.834656,119.094492,92,7.87,5.06,NW,3.196336,Calm
101.1,35.18370209,-97.44558267,1139,-0.500000829,,-1.300002155,0,-0.8,8.4,-29.8,1.39284074,1024,1024,1024,599,31.16798,,322.834656,118.766408,92,7.87,5.06,NW,3.196336,Calm
101.2,35.18370183,-97.44558375,1139,-0.400000663,,-1.000001658,0,0.1,11.3,-31.8,1.077034696,1024,1024,1024,548,31.16798,,322.834656,118.438324,92,7.87,5.06,NW,3.196336,Calm
101.3,35.18370147,-97.44558474,1139,-0.300000497,,-0.800001326,0,0.8,10.6,-35.5,0.854401624,1024,1024,1024,505,29.855644,,322.834656,118.11024,92,7.87,5.06,NW,3.196336,Calm
101.4,35.18370122,-97.44558534,1139,-0.300000497,,-0.500000829,0,0.6,8.9,-39.9,0.58309573,1024,1024,1024,442,31.16798,,322.834656,117.782156,92,7.87,5.06,NW,3.0979872,Calm
101.5,35.18370096,-97.44558585,1139,-0.200000332,,-0.300000497,0,0.1,7.3,-44.4,0.360555642,1024,1024,1024,443,29.855644,,322.834656,117.782156,92,7.87,5.06,NW,3.0979872,Calm
101.6,35.18370074,-97.44558613,1139,-0.200000332,,-0.200000332,0,0,6,-50.5,0.282843102,1024,1024,1024,435,31.16798,,322.834656,117.454072,92,7.87,5.06,NW,3.0979872,Calm
101.7,35.18370058,-97.44558625,1139,-0.100000166,,0,0,-0.7,3.1,-56.4,0.100000166,1024,1024,1024,395,31.16798,,322.834656,117.125988,92,7.877,5.06,NW,3.0979872,Calm
101.8,35.1837004,-97.44558623,1139,-0.100000166,,0,0,-2.3,2.5,-62.3,0.100000166,1024,1024,1024,382,31.16798,,322.834656,117.125988,92,7.877,5.06,NW,3.0979872,Calm
101.9,35.18370024,-97.44558617,1139,-0.100000166,,0,0,-3.7,3.1,-69.4,0.100000166,1024,1024,1024,364,31.16798,,322.834656,116.797904,92,7.877,5.06,NW,3.0979872,Calm
102,35.18370008,-97.44558608,1139,-0.100000166,,0,0,-4.3,3.2,-76.8,0.100000166,1024,1024,1024,364,31.16798,,322.834656,116.46982,92,7.877,5.06,NW,3.0979872,Calm
102.1,35.18369994,-97.44558595,1139,-0.100000166,,0,0,-4.2,3.5,-84.3,0.100000166,1024,1024,1024,364,31.16798,,322.834656,116.46982,92,7.877,5.06,NW,3.0979872,Calm
102.2,35.18369983,-97.44558583,1139,-0.100000166,,0,0,-4.2,4.9,-91.7,0.100000166,1024,1024,1079,364,31.16798,,322.834656,116.46982,92,7.877,5.06,NW,3.0979872,Calm
102.3,35.1836997,-97.44558573,1139,-0.100000166,,0,0,-4.3,5.6,-99.1,0.100000166,1024,1024,1348,405,31.16798,,322.834656,116.141736,92,7.877,5.06,NW,3.196336,Calm
102.4,35.18369955,-97.44558566,1139,-0.100000166,,0,0,-4.2,4.5,-106.6,0.100000166,1024,1024,1393,506,31.16798,,322.834656,115.813652,92,7.877,5.06,NW,3.196336,Calm
102.5,35.18369941,-97.4455856,1139,-0.100000166,,0,-0.100000166,-3.9,2.7,-113.1,0.100000166,1024,1024,1432,526,31.16798,,322.834656,115.813652,92,7.877,5.06,NW,3.196336,Calm
102.6,35.18369919,-97.44558558,1139,-0.200000332,,0,-0.500000829,-1.8,6.5,-117,0.200000332,1024,1024,1427,570,31.16798,,322.834656,115.485568,92,7.877,5.06,NW,3.196336,Calm
102.7,35.18369894,-97.44558552,1139,-0.200000332,,0,-0.600000995,0.5,11.5,-119.8,0.200000332,1024,1024,1153,872,32.152232,,322.834656,115.157484,92,7.877,5.06,NW,3.196336,Calm
102.8,35.1836987,-97.44558551,1139,-0.100000166,,0,-0.800001326,1.3,10.5,-122.4,0.100000166,1024,1024,1024,1024,33.136484,,322.834656,114.8294,92,7.877,4.873,NW,3.196336,Calm
102.9,35.18369863,-97.44558548,1139,0,,0,-0.600000995,-2.1,8.4,-122.6,0,1024,1024,1024,1024,34.120736,,322.834656,114.8294,92,7.877,4.873,NW,3.196336,Calm
103,35.18369857,-97.44558552,1140,0,,0,-0.300000497,-0.9,9.6,-121.5,0,1024,1194,1024,1024,34.120736,,322.834656,114.8294,92,7.877,4.873,NW,3.2991552,Calm
103.1,35.18369848,-97.44558553,1140,0,,0,0,1.1,8.5,-120.9,0,1043,1434,1024,1024,34.120736,,322.834656,114.8294,92,7.877,4.873,NW,3.2991552,Calm
103.2,35.18369844,-97.4455855,1140,0,,0,-0.100000166,0.6,7.2,-121.5,0,1056,1499,1024,1024,34.120736,,322.834656,114.501316,92,7.877,4.873,NW,3.2991552,Calm
103.3,35.18369846,-97.44558541,1140,0,,0,0,-4.1,6.6,-121.8,0,1055,1538,1024,917,34.120736,,322.834656,114.501316,92,7.877,4.873,NW,3.397504,Calm
103.4,35.1836984,-97.44558528,1140,0,,0,0,-9.1,7.3,-122.1,0,1056,1611,1024,871,34.120736,,322.834656,114.501316,92,7.877,4.873,NW,3.397504,Calm
103.5,35.1836983,-97.44558531,1140,-0.100000166,,0,0,-11.4,8.2,-122.5,0.100000166,1088,1684,1154,790,33.136484,,322.834656,114.501316,92,7.877,4.873,NW,3.397504,Calm
103.6,35.18369806,-97.44558559,1140,-0.200000332,,-0.200000332,0,-12.9,9.2,-122.9,0.282843102,1107,1684,1185,600,33.136484,,322.834656,114.173232,92,7.877,4.873,NW,3.4958528,Calm
103.7,35.18369784,-97.44558591,1140,-0.300000497,,-0.400000663,0,-16.1,7.9,-124,0.500000829,1104,1680,980,648,33.136484,,322.834656,113.845148,92,7.861,4.873,NW,3.4958528,Calm
103.8,35.18369748,-97.4455865,1140,-0.400000663,,-0.600000995,0,-18.1,7.2,-126.6,0.721111283,1111,1657,866,574,33.136484,,322.834656,113.517064,91,7.861,5.327,NW,3.598672,Calm
103.9,35.18369682,-97.44558756,1140,-0.600000995,,-0.900001492,0,-18,7.5,-129.2,1.081666925,1097,1601,998,572,32.152232,,322.834656,112.860896,91,7.861,5.327,NW,3.598672,Calm
104,35.18369605,-97.44558877,1140,-0.800001326,,-1.100001823,0,-17.1,7.8,-131.7,1.360149152,1097,1601,998,572,32.152232,,322.834656,112.204728,91,7.861,5.327,NW,3.598672,Calm
104.1,35.18369509,-97.44559023,1140,-1.000001658,,-1.300002155,0,-15.1,6,-136.1,1.640124492,1093,1599,1024,807,32.152232,,322.834656,111.220476,91,7.861,5.327,NW,3.6970208,Calm
104.2,35.18369412,-97.44559174,1140,-1.300002155,,-1.400002321,0,-12.3,4.2,-137.3,1.910500096,1055,1571,1024,825,32.152232,,322.834656,110.236224,91,7.861,5.327,NW,3.6970208,Calm
104.3,35.18369286,-97.4455933,1140,-1.500002486,,-1.400002321,0,-10.3,6.8,-137,2.051831792,1024,1449,1024,842,32.152232,,322.834656,108.923888,91,7.861,5.327,NW,3.6970208,Calm
104.4,35.18369116,-97.44559521,1140,-1.600002652,,-1.500002486,0,-7.4,5.6,-136.8,2.193174664,1024,1111,1024,586,32.152232,,322.834656,107.283468,91,7.861,5.327,NW,3.6970208,Calm
104.5,35.18368968,-97.44559685,1140,-1.700002818,,-1.500002486,0,-3.3,6.8,-138.2,2.267160231,1024,1024,1024,546,31.16798,,322.834656,105.971132,91,7.861,5.327,NW,3.79984,Calm
104.6,35.18368825,-97.44559839,1140,-1.700002818,,-1.500002486,0,1.1,6.9,-142.6,2.267160231,1024,1024,1024,637,29.855644,,322.834656,104.658796,91,7.861,5.327,NW,3.79984,Calm
104.7,35.18368677,-97.44559994,1140,-1.700002818,,-1.400002321,0,1.6,4,-145.5,2.202275057,1024,1024,988,493,29.855644,,322.834656,103.34646,91,7.856,5.327,NW,3.79984,Calm
104.8,35.18368491,-97.44560176,1140,-1.800002984,,-1.300002155,0,8.2,3.6,-147.7,2.220363636,1024,1024,1014,500,29.855644,,322.834656,101.70604,91,7.856,5.327,NW,3.79984,Calm
104.9,35.18368345,-97.445603,1140,-1.700002818,,-1.100001823,0,17.5,2.1,-152.4,2.024848904,1024,1024,1011,493,29.855644,,322.834656,100.393704,91,7.856,5.327,NW,3.8981888,Calm
105,35.18368207,-97.44560409,1140,-1.500002486,,-0.900001492,0,19.1,0.3,-157.4,1.749288084,1024,1024,1006,466,28.871392,,322.834656,99.081368,91,7.856,5.327,NW,3.8981888,Calm
105.1,35.18368078,-97.44560504,1140,-1.200001989,,-0.600000995,0,16.6,-0.1,-161.9,1.34164259,1024,1024,1014,488,29.855644,,322.834656,97.769032,91,7.856,5.327,NW,3.9965376,Calm
105.2,35.18367966,-97.4456057,1140,-1.100001823,,-0.400000663,0,14,-0.1,-166.3,1.170471868,1024,1024,1023,488,29.855644,,322.834656,96.78478,91,7.856,5.327,NW,3.9965376,Calm
105.3,35.18367863,-97.445606,1140,-1.000001658,,-0.300000497,0,14,0.4,-171.4,1.044031968,1024,1024,1024,604,29.855644,,322.834656,95.800528,91,7.856,5.327,NW,3.9965376,Calm
105.4,35.18367786,-97.44560628,1140,-0.900001492,,-0.200000332,0,15.3,-0.6,-175.5,0.921955626,1024,1024,1024,643,29.855644,,322.834656,94.816276,91,7.856,5.327,NW,4.0993568,Calm
105.5,35.18367728,-97.44560644,1140,-0.70000116,,-0.100000166,0,14.1,-2.5,-177,0.707107755,1024,1281,1024,691,31.16798,,322.834656,94.160108,91,7.856,5.327,NW,4.0993568,Calm
105.6,35.18367668,-97.44560641,1140,-0.500000829,,0,0,10.5,0.5,-179,0.500000829,1110,1565,1024,806,31.16798,,322.834656,93.50394,91,7.856,5.327,NW,4.1977056,Calm
105.7,35.18367627,-97.44560638,1140,-0.500000829,,0,0,8.3,3.5,179.8,0.500000829,1085,1589,1024,1024,31.16798,,322.834656,93.175856,91,7.856,5.327,NW,4.1977056,Calm
105.8,35.18367582,-97.44560628,1140,-0.500000829,,0,0,4.1,4.3,179.5,0.500000829,1086,1640,1024,1024,31.16798,,322.834656,92.519688,91,7.856,5.509,NW,4.1977056,Calm
105.9,35.18367537,-97.44560625,1140,-0.500000829,,0,0,0.4,3.2,179.7,0.500000829,1086,1671,1024,1024,29.855644,,322.834656,92.191604,91,7.856,5.509,NW,4.1977056,Calm
106,35.1836748,-97.44560623,1140,-0.600000995,,0,0,-0.3,2.3,179.9,0.600000995,1087,1684,1024,1024,29.855644,,322.834656,91.535436,91,7.856,5.509,NW,4.1977056,Calm
106.1,35.18367415,-97.44560615,1140,-0.800001326,,0,0,-0.3,2.3,179.7,0.800001326,1088,1684,1024,1024,31.16798,,322.834656,90.551184,91,7.856,5.509,NW,4.1977056,Calm
106.2,35.18367329,-97.44560608,1140,-0.900001492,,0,0,-2.1,2,179.6,0.900001492,1078,1684,1024,1024,31.16798,,322.834656,89.566932,91,7.856,5.509,NW,4.2960544,Calm
106.3,35.18367241,-97.445606,1140,-1.000001658,,0.100000166,0,-4.4,2.2,179.8,1.004988836,1073,1684,1024,1024,31.16798,,322.834656,88.58268,91,7.856,5.509,NW,4.2960544,Calm
106.4,35.18367113,-97.44560576,1140,-1.200001989,,0.100000166,0,-5.4,2.6,179.9,1.204161249,1064,1684,1024,1024,31.16798,,322.834656,87.270344,91,7.856,5.509,NW,4.3988736,Calm
106.5,35.18366992,-97.44560556,1140,-1.400002321,,0.200000332,0,-6.8,4.3,179.5,1.41421551,1065,1684,1024,1024,31.16798,,322.834656,85.629924,91,7.856,5.509,NW,4.3988736,Calm
106.6,35.18366844,-97.44560527,1140,-1.600002652,,0.200000332,0,-9.8,4.5,179.3,1.612454057,1141,1684,1024,1024,31.16798,,322.834656,83.989504,91,7.856,5.509,NW,4.3988736,Calm
106.7,35.18366705,-97.44560505,1140,-1.900003149,,0.200000332,0,-10.8,6.1,179.4,1.910500096,1145,1684,1024,1024,31.16798,,322.834656,82.349084,91,7.856,5.509,NW,4.4972224,Calm
106.8,35.18366491,-97.44560471,1140,-2.100003481,,0.200000332,0,-8.6,5.7,179.4,2.109505763,1141,1684,1024,1024,32.152232,,322.834656,79.724412,91,7.874,5.124,NW,4.4972224,Calm
106.9,35.18366296,-97.4456045,1140,-2.300003812,,0.200000332,0,-8.6,3.9,179.4,2.308683094,1122,1684,1024,1024,32.152232,,322.834656,77.755908,91,7.874,5.124,NW,4.5955712,Calm
107,35.18366075,-97.44560427,1140,-2.500004144,,0.200000332,0,-10.4,5.8,179.2,2.507990961,1122,1684,1024,1024,33.136484,,322.834656,75.131236,91,7.874,5.124,NW,4.5955712,Calm
107.1,35.1836585,-97.445604,1140,-2.700004476,,0.200000332,0,-11.7,7,178.9,2.707401646,1024,1024,1024,802,33.136484,,322.834656,72.506564,91,7.874,5.124,NW,4.5955712,Calm
107.2,35.18365589,-97.44560375,1140,-2.900004807,,0.200000332,0,-8.7,7.5,178.7,2.906892799,1024,1024,1024,802,34.120736,,322.834656,69.553808,91,7.874,5.124,NW,4.6983904,Calm
107.3,35.18365329,-97.44560352,1140,-3.000004973,,0.200000332,0,2.3,7.7,179.2,3.006664081,1024,1024,1024,804,34.120736,,322.834656,66.601052,91,7.874,5.124,NW,4.6983904,Calm
107.4,35.1836501,-97.44560342,1140,-3.000004973,,0.100000166,0,7.7,6.1,178.9,3.001671091,1024,970,1024,941,34.120736,,322.834656,63.320212,91,7.874,5.124,NW,4.6983904,Calm
107.5,35.18364784,-97.44560324,1140,-2.900004807,,0.100000166,0,11.5,4.8,178.6,2.901728146,1024,1024,1024,877,35.433072,,322.834656,60.69554,91,7.874,5.124,NW,4.6983904,Calm
107.6,35.18364512,-97.44560314,1140,-2.700004476,,0.100000166,0,15,4.8,178.8,2.701855668,1024,1024,1024,648,34.120736,,322.834656,57.742784,91,7.874,5.124,NW,4.7967392,Calm
107.7,35.18364275,-97.445603,1140,-2.500004144,,0.100000166,0,13.2,5.3,178.2,2.502003307,1024,1024,1024,570,34.120736,,322.834656,55.446196,91,7.874,5.124,NW,4.7967392,Calm
107.8,35.18364076,-97.44560292,1140,-2.300003812,,0.100000166,0,10.8,3.8,175.1,2.302176427,1024,932,1011,655,35.433072,,322.834656,53.149608,91,7.874,5.124,NW,4.7967392,Calm
107.9,35.18363906,-97.44560292,1140,-2.200003647,,0,0,15.7,1.2,170.3,2.200003647,1495,727,831,949,35.433072,,322.834656,51.509188,91,7.874,5.124,NW,4.8995584,Calm
108,35.18363684,-97.44560287,1140,-2.000003315,,0,0,17.9,-0.4,169.6,2.000003315,1624,571,1024,1048,35.433072,,322.834656,49.2126,91,7.874,5.124,NW,4.8995584,Calm
108.1,35.18363528,-97.4456028,1140,-1.800002984,,0.100000166,0,17.4,3.1,171.6,1.802778208,1684,410,885,1085,35.433072,,322.834656,47.900264,91,7.874,5.124,NW,4.8995584,Calm
108.2,35.18363374,-97.44560268,1140,-1.500002486,,0.100000166,0,17.5,9,172.9,1.50333204,1684,364,573,1024,34.120736,,322.834656,46.259844,91,7.874,5.124,NW,4.9979072,Calm
108.3,35.18363233,-97.44560261,1140,-1.300002155,,0,0,16.4,11.7,172.9,1.300002155,1684,506,382,995,34.120736,,322.834656,44.947508,91,7.874,5.124,NW,4.9979072,Calm
108.4,35.18363119,-97.44560281,1140,-1.200001989,,-0.100000166,0.100000166,16.5,12,172.7,1.204161249,1472,661,919,1024,34.120736,,322.834656,43.963256,91,7.874,5.124,NW,4.9979072,Calm
108.5,35.18363022,-97.44560308,1140,-1.100001823,,-0.200000332,0.300000497,16.7,11,172.6,1.118035417,1024,942,1024,1024,33.136484,,322.834656,43.307088,91,7.874,5.124,NW,4.9979072,Calm
108.6,35.18362944,-97.44560347,1140,-0.900001492,,-0.400000663,0.100000166,14.8,9,172.2,0.984887235,913,1024,1024,1024,33.136484,,322.834656,42.65092,91,7.874,5.124,NW,5.096256,Calm
108.7,35.18362871,-97.44560406,1140,-0.70000116,,-0.500000829,0,11.9,6.7,171.6,0.860233708,1024,1024,1024,1024,33.136484,,322.834656,42.65092,91,7.874,5.124,NW,5.096256,Calm
108.8,35.18362816,-97.4456047,1140,-0.70000116,,-0.500000829,0,10.2,4.4,171.3,0.860233708,1024,1024,1024,1024,34.120736,,322.834656,42.65092,91,7.862,5.392,NW,5.096256,Calm
108.9,35.18362762,-97.4456053,1140,-0.600000995,,-0.500000829,0,9.8,4.3,171.2,0.781025819,1024,1024,1024,1024,34.120736,,322.834656,42.322836,91,7.862,5.392,NW,5.096256,Calm
109,35.18362704,-97.44560592,1140,-0.600000995,,-0.500000829,0,10,3,171.2,0.781025819,1024,1024,1024,1024,34.120736,,322.834656,42.322836,91,7.862,5.392,NW,5.1990752,Calm
109.1,35.18362662,-97.44560655,1140,-0.500000829,,-0.500000829,0,11.3,-1.4,170.7,0.707107755,1024,1024,1024,984,35.433072,,322.834656,42.65092,91,7.862,5.392,NW,5.1990752,Calm
109.2,35.18362614,-97.44560717,1140,-0.400000663,,-0.400000663,0,11.6,-3.8,170.5,0.565686204,1024,1024,1024,634,35.433072,,322.834656,42.65092,91,7.862,5.392,NW,5.1990752,Calm
109.3,35.18362577,-97.44560757,1140,-0.300000497,,-0.300000497,0,11.4,-3.7,170.3,0.424264653,1024,1024,1024,579,35.433072,,322.834656,42.65092,91,7.862,5.392,NW,5.1990752,Calm
109.4,35.18362543,-97.44560787,1140,-0.200000332,,-0.200000332,0,10.9,-2.4,167.8,0.282843102,1024,1024,1024,606,34.120736,,322.834656,42.65092,91,7.862,5.392,NW,5.1990752,Calm
109.5,35.18362521,-97.44560805,1140,-0.200000332,,-0.100000166,0,9.8,-1.7,164.5,0.223606726,1024,1024,1024,1024,34.120736,,322.834656,42.65092,91,7.862,5.392,NW,5.297424,Calm
109.6,35.18362505,-97.4456081,1140,-0.100000166,,0,0,9.4,-0.4,162.2,0.100000166,1024,1024,1024,791,35.433072,,322.834656,42.65092,91,7.862,5.392,NW,5.297424,Calm
109.7,35.18362491,-97.44560815,1140,-0.100000166,,0,0,9.1,-0.4,162.9,0.100000166,1024,1024,1024,499,35.433072,,322.834656,42.322836,91,7.862,5.392,NW,5.297424,Calm
109.8,35.18362483,-97.44560815,1140,0,,0,0,9.4,0,162.3,0,1024,1024,1024,551,35.433072,,322.834656,42.322836,91,7.861,5.392,NW,5.297424,Calm
109.9,35.18362479,-97.44560808,1140,0,,0,0,9,1.9,157.6,0,1024,1024,1024,482,35.433072,,322.834656,42.322836,91,7.861,5.392,NW,5.297424,Calm
110,35.18362476,-97.44560801,1140,0,,0,0,7.9,1.5,154,0,1024,1024,1033,750,35.433072,,322.834656,42.322836,91,7.861,5.392,NW,5.3957728,Calm
110.1,35.18362472,-97.4456079,1140,0,,0,0,8.8,2,149.8,0,1024,1024,1109,743,35.433072,,322.834656,41.994752,91,7.861,5.392,NW,5.3957728,Calm
110.2,35.18362469,-97.44560779,1140,0,,0,0,9.2,1.4,148.2,0,1024,1024,1111,875,35.433072,,322.834656,41.994752,91,7.861,5.392,NW,5.3957728,Calm
110.3,35.18362469,-97.44560772,1140,0,,0,0,8.4,2.5,147.9,0,1024,1024,1024,936,35.433072,,322.834656,41.994752,91,7.861,5.392,NW,5.3957728,Calm
110.4,35.18362469,-97.44560767,1140,0,,0,0,8.3,2.7,147.7,0,1024,926,1008,1024,35.433072,,322.834656,41.994752,91,7.861,5.392,NW,5.3957728,Calm
110.5,35.18362471,-97.44560766,1140,0,,0,0,9.1,0.7,147.6,0,1024,674,996,1024,35.433072,,322.834656,41.994752,91,7.861,5.392,NW,5.3957728,Calm
110.6,35.18362477,-97.44560764,1140,0,,0,0,6.7,1.3,147.6,0,1024,732,972,1024,35.433072,,322.834656,41.994752,91,7.861,5.392,NW,5.3957728,Calm
110.7,35.18362484,-97.44560763,1140,0,,0,0,8.2,2.9,147.8,0,1024,806,974,1024,35.433072,,322.834656,41.994752,91,7.861,5.392,NW,5.3957728,Calm
110.8,35.18362488,-97.44560761,1140,0,,0,0,10.7,2.1,147.7,0,1024,813,925,1024,35.433072,,322.834656,41.994752,91,7.861,5.212,NW,5.3957728,Calm
110.9,35.18362496,-97.44560766,1140,0.100000166,,0,0,10.8,1,147.6,0.100000166,1024,788,903,1024,35.433072,,322.834656,41.994752,91,7.861,5.212,NW,5.3957728,Calm
111,35.1836251,-97.44560773,1140,0.100000166,,0,0,9.1,1.2,147.6,0.100000166,1024,788,903,1024,35.433072,,322.834656,42.322836,91,7.861,5.212,NW,5.3957728,Calm
111.1,35.18362523,-97.44560782,1140,0.100000166,,0,0,8.9,1.4,147.6,0.100000166,1024,880,554,1024,35.433072,,322.834656,42.322836,91,7.861,5.212,NW,5.3957728,Calm
111.2,35.18362537,-97.44560792,1140,0.100000166,,0,0,8.7,1.2,147.7,0.100000166,1024,880,554,1024,35.433072,,322.834656,42.65092,91,7.861,5.212,NW,5.3957728,Calm
111.3,35.18362554,-97.44560803,1139,0.100000166,,0,0.100000166,10.2,1.6,147.7,0.100000166,1024,1024,524,1024,35.433072,,322.834656,42.979004,91,7.861,5.212,NW,5.297424,Calm
111.4,35.18362569,-97.44560811,1139,0.100000166,,0,0.400000663,10.3,1.4,147.7,0.100000166,1024,1024,525,1024,34.120736,,322.834656,42.979004,91,7.861,5.212,NW,5.297424,Calm
111.5,35.18362584,-97.44560821,1139,0.200000332,,0,0.800001326,8.2,1,147.8,0.200000332,1024,1024,500,1024,34.120736,,322.834656,43.307088,91,7.861,5.212,NW,5.297424,Calm
111.6,35.18362613,-97.44560828,1139,0.200000332,,0,0.900001492,5.3,1.8,147.7,0.200000332,1024,1024,478,1024,33.136484,,322.834656,43.635172,91,7.861,5.212,NW,5.297424,Calm
111.7,35.18362631,-97.44560837,1139,0.200000332,,0,1.000001658,3.9,1.4,147.9,0.200000332,1024,1024,472,1024,32.152232,,322.834656,43.635172,91,7.854,5.212,NW,5.1990752,Calm
111.8,35.18362647,-97.44560841,1138,0.100000166,,0,1.100001823,4.7,1.8,147.7,0.100000166,1024,1024,473,1024,31.16798,,322.834656,43.963256,91,7.854,4.601,NW,5.1990752,Calm
111.9,35.18362663,-97.44560842,1138,0.100000166,,0,1.200001989,4,2.1,147.9,0.100000166,1024,1024,477,1024,29.855644,,322.834656,43.963256,91,7.854,4.601,NW,5.1990752,Calm
112,35.18362677,-97.44560841,1137,0.100000166,,0,1.300002155,4.6,2.2,147.7,0.100000166,1024,1024,486,1024,28.871392,,322.834656,43.963256,91,7.854,4.601,NW,5.1990752,Calm
112.1,35.18362689,-97.4456084,1137,0.100000166,,0,1.200001989,2.7,1.4,147.6,0.100000166,1024,1024,887,1024,27.88714,,322.834656,44.29134,91,7.854,4.601,NW,5.096256,Calm
112.2,35.18362698,-97.44560835,1137,0,,0,1.200001989,2.7,4.8,147.1,0,1024,1024,1024,1024,26.902888,,322.834656,44.29134,91,7.854,4.601,NW,5.096256,Calm
112.3,35.18362696,-97.44560836,1136,0,,0,0.900001492,1.7,4.1,147,0,1024,1024,1024,1024,24.6063,,322.834656,44.29134,91,7.854,4.601,NW,5.096256,Calm
112.4,35.18362678,-97.44560844,1136,-0.100000166,,0,0.600000995,6.9,-1.4,147.2,0.100000166,1024,1024,1024,1024,24.6063,,322.834656,43.963256,91,7.854,4.601,NW,5.096256,Calm
