OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.altitude [m],Convert MPH to m/s,OSD.xSpeed [m/s],OSD.ySpeed [m/s],OSD.zSpeed [m/s],OSD.roll,OSD.pitch,OSD.yaw,OSD.hSpeed [m/s],RC.aileron,RC.elevator,RC.throttle,RC.rudder,Convert ft to m,OSD.vpsHeight [m],HOME.distance [m],BATTERY.chargeLevel,BATTERY.voltage [V],BATTERY.current [A],WEATHER.windDirection,WEATHER.windSpeed [m/s],WEATHER.windStrength
142.1,32.82567607,-95.30423525,486,,-7.400012266,7.900013095,-1.200001989,33.4,5,130,10.82452687,1281,1684,364,1684,,198.818904,2696.194312,82,7.593,7.711,N,3.6970208,Calm
142.2,32.82566987,-95.30422785,486,,-7.600012598,7.400012266,-0.900001492,33.5,2.7,139.6,10.60756182,1280,1684,364,1654,,198.818904,2698.818984,82,7.593,7.711,N,3.79984,Calm
142.3,32.82566186,-95.30421994,486,,-7.700012764,6.800011272,-0.500000829,34,-0.8,148.7,10.27279636,1280,1684,364,1550,,198.818904,2701.115572,82,7.593,7.711,N,3.79984,Calm
142.4,32.82565531,-95.30421334,486,,-7.800012929,6.300010443,-0.100000166,34.4,-6.1,156.7,10.02648134,1280,1684,364,1399,,198.818904,2703.084076,82,7.593,7.711,N,3.79984,Calm
142.5,32.82564784,-95.30420728,486,,-8.000013261,5.800009614,0.200000332,34.2,-10.3,164.5,9.88131181,1280,1684,364,1230,,198.818904,2704.068328,82,7.769,7.711,N,3.79984,Calm
142.6,32.82564161,-95.30420232,486,,-8.100013427,5.300008785,0.600000995,33.6,-14.2,169.9,9.679891679,1280,1684,364,1146,,198.818904,2704.724496,82,7.769,7.711,N,3.79984,Calm
142.7,32.82563275,-95.30419601,486,,-8.300013758,4.700007791,1.000001658,30.8,-19.3,172.7,9.538359262,1279,1684,364,1092,,198.818904,2705.380664,82,7.769,7.711,N,3.79984,Calm
142.8,32.82562544,-95.30419155,485,,-8.50001409,4.300007128,1.400002321,27.4,-22.6,174.6,9.525770169,1277,1684,364,1024,,198.818904,2705.05258,82,7.769,7.711,N,3.79984,Calm
142.9,32.82561757,-95.30418746,485,,-8.600014255,3.800006299,1.900003149,25.8,-24,175.6,9.402142598,1274,1684,364,722,,198.818904,2704.396412,82,7.769,7.711,N,3.8981888,Calm
143,32.82561078,-95.30418423,484,,-8.800014587,3.400005636,2.200003647,24.5,-24.5,176.1,9.433996433,1274,1684,528,364,,198.818904,2703.41216,82,7.769,7.711,N,3.8981888,Calm
143.1,32.82560154,-95.3041802,483,,-9.100015084,3.000004973,2.60000431,19.4,-28.2,176,9.581769081,1274,1684,632,364,,198.818904,2701.77174,82,7.769,7.711,N,3.8981888,Calm
143.2,32.82559407,-95.3041775,483,,-9.400015581,2.700004476,2.800004641,-0.7,-22.8,-177.8,9.78009793,1272,1684,636,364,,198.818904,2700.13132,82,7.769,7.711,N,3.8981888,Calm
143.3,32.82558532,-95.30417458,482,,-9.600015913,2.700004476,2.900004807,-14.3,-8.6,-179.1,9.972478465,1269,1684,572,364,,198.818904,2697.834732,82,7.769,7.711,N,3.8981888,Calm
143.4,32.82557579,-95.30417125,481,,-9.500015747,2.900004807,2.60000431,-26.3,4.5,166.7,9.932790254,1269,1684,567,364,,198.818904,2695.538144,82,7.769,7.711,N,3.8981888,Calm
143.5,32.82556726,-95.30416794,480,,-9.20001525,3.30000547,2.500004144,-34.3,5.2,154.9,9.773960965,1269,1684,625,364,,198.818904,2693.897724,82,7.769,3.071,N,3.79984,Calm
143.6,32.8255591,-95.30416417,479,,-8.900014753,3.500005802,2.800004641,-35.4,0.9,147.9,9.563487828,1269,1684,976,364,,198.818904,2692.913472,82,7.769,3.071,N,3.6970208,Calm
143.7,32.82555145,-95.30415983,478,,-8.50001409,3.900006465,3.000004973,-35,-2.1,137.9,9.352020473,1268,1684,1380,599,,198.818904,2692.585388,82,7.769,3.071,N,3.598672,Calm
143.8,32.82554441,-95.30415557,477,,-7.900013095,4.400007293,2.700004476,-33.1,-4.8,126.3,9.042691145,1268,1684,1380,599,,198.818904,2692.913472,82,7.769,3.071,N,3.598672,Calm
143.9,32.82553792,-95.30415023,477,,-7.100011769,4.900008122,2.200003647,-32.3,-7.2,118.4,8.626716849,1267,1684,1632,932,,198.818904,2694.225808,82,7.769,3.071,N,3.4958528,Calm
144,32.82553233,-95.30414502,476,,-6.300010443,5.300008785,1.800002984,-27.1,-16.9,115.2,8.232874609,1267,1684,1684,912,,198.818904,2695.866228,82,7.769,3.071,NW,3.4958528,Calm
144.1,32.82552746,-95.30413963,476,,-5.800009614,5.800009614,1.400002321,-17.1,-28.2,112.4,8.202452196,1267,1684,1684,861,,198.818904,2698.4909,82,7.769,3.071,NW,3.397504,Calm
144.2,32.82552136,-95.30413127,475,,-5.600009283,6.400010609,1.000001658,-13.4,-31.9,110.7,8.504130434,1266,1684,1684,915,,198.818904,2702.755992,82,7.787,3.071,NW,3.397504,Calm
144.3,32.82551732,-95.30412475,475,,-5.500009117,7.000011603,0.600000995,-12.7,-32.8,110.5,8.902261576,1267,1684,1684,1024,,198.818904,2706.693,82,7.787,3.071,NW,3.397504,Calm
144.4,32.82551245,-95.30411674,475,,-5.400008951,7.700012764,0.200000332,-7.9,-34.1,107.9,9.404801592,1266,1684,1684,1024,,198.818904,2711.61426,82,7.787,3.071,NW,3.397504,Calm
144.5,32.82550751,-95.30410814,475,,-5.400008951,8.300013758,-0.100000166,-3.9,-34.6,105.5,9.902036137,1267,1684,1684,1024,,198.818904,2716.863604,82,7.787,7.476,NW,3.4958528,Calm
144.6,32.82550182,-95.30409779,475,,-5.500009117,8.900014753,-0.500000829,-1.9,-33.5,105.3,10.46233059,1267,1684,1684,1024,,173.228352,2723.425284,82,7.787,7.476,NW,3.4958528,Calm
144.7,32.82549742,-95.30408862,475,,-5.600009283,9.400015581,-0.900001492,-0.6,-28,105.2,10.9416813,1267,1684,1684,1024,,173.228352,2729.65888,82,7.787,7.476,NW,3.4958528,Calm
144.8,32.82549171,-95.30407711,476,,-5.800009614,9.800016244,-1.500002486,0,-21.7,104.9,11.38773111,1267,1684,1684,1024,,173.228352,2737.204812,82,7.787,7.476,NW,3.4958528,Calm
144.9,32.82548635,-95.30406649,476,,-5.800009614,9.90001641,-2.000003315,0.1,-19.2,104.8,11.47390209,1266,1684,1396,1024,,175.196856,2744.42266,82,7.787,7.476,NW,3.598672,Calm
145,32.825481,-95.30405573,477,,-5.90000978,10.00001658,-2.500004144,0,-20.8,104.9,11.61078976,1266,1684,1024,1024,,189.304468,2751.640508,82,7.787,7.476,NW,3.598672,Calm
145.1,32.82547562,-95.30404488,478,,-5.90000978,10.00001658,-2.400003978,-0.4,-25.6,105.1,11.61078976,1266,1684,655,1108,,192.585308,2759.18644,82,7.787,7.476,NW,3.6970208,Calm
145.2,32.82547078,-95.30403563,479,,-6.000009946,9.90001641,-2.000003315,-0.1,-29.8,105.1,11.57628766,1266,1684,364,1254,,203.41208,2765.420036,82,7.787,7.476,NW,3.6970208,Calm
145.3,32.8254647,-95.30402397,479,,-6.000009946,9.800016244,-1.600002652,7.6,-29.1,103.6,11.49088469,1266,1684,364,1509,,205.380584,2773.294052,82,7.787,7.476,NW,3.4958528,Calm
145.4,32.82545944,-95.30401393,480,,-6.200010277,9.800016244,-1.400002321,22.3,-17.6,101.9,11.59657031,1266,1684,364,1666,,205.380584,2780.183816,82,7.787,7.476,NW,3.397504,Calm
145.5,32.82545359,-95.30400349,480,,-6.60001094,9.600015913,-1.400002321,30.6,-0.4,104.8,11.64991157,1266,1684,364,1684,,205.380584,2787.07358,82,7.694,7.476,NW,3.2991552,Calm
145.6,32.8254485,-95.30399537,480,,-7.100011769,9.100015084,-1.300002155,34.6,10.1,114,11.54211593,1266,1684,364,1684,,205.380584,2792.322924,82,7.694,7.476,NW,3.2991552,Calm
145.7,32.82544023,-95.30398446,481,,-7.400012266,8.400013924,-1.200001989,32.3,9.3,122.5,11.1946599,1266,1684,389,1103,,205.380584,2798.55652,82,7.694,7.476,NW,3.2991552,Calm
145.8,32.82543386,-95.30397633,481,,-7.600012598,7.800012929,-0.800001326,33.7,7.9,132.2,10.89038033,1266,1684,587,1024,,205.380584,2803.149696,82,7.694,7.476,NW,3.2991552,Calm
145.9,32.82542727,-95.30396945,481,,-7.700012764,7.200011935,-0.500000829,35,-4,136.3,10.54183889,1267,1684,1024,1024,,205.380584,2806.75862,82,7.694,7.476,NW,3.2991552,Calm
146,32.82541941,-95.30396144,481,,-7.900013095,6.800011272,0,31.6,-14.1,137.1,10.42354808,1268,1684,1024,1024,,205.380584,2810.695628,82,7.694,7.476,NW,3.2991552,Calm
146.1,32.82541275,-95.3039552,481,,-8.400013924,6.300010443,0,27.1,-10.4,139.5,10.5000174,1269,1684,1024,671,,205.380584,2813.648384,82,7.694,7.476,NW,3.397504,Calm
146.2,32.82540394,-95.30394813,481,,-8.700014421,5.700009448,-0.100000166,25.8,-15,138.3,10.40097838,1269,1684,963,364,,205.380584,2816.273056,82,7.694,7.476,N,3.397504,Calm
146.3,32.82539672,-95.30394317,481,,-9.000014918,5.400008951,0,10.1,-23.7,141.6,10.49573074,1269,1684,569,931,,205.380584,2817.913476,82,7.694,7.476,N,3.397504,Calm
146.4,32.82538763,-95.30393694,481,,-9.20001525,5.300008785,0.200000332,-8.4,-18.9,144.6,10.61745571,1268,1684,391,1024,,205.380584,2819.88198,82,7.694,7.476,N,3.4958528,Calm
146.5,32.82537947,-95.30393097,481,,-9.20001525,5.400008951,0.300000497,-4.1,-17.5,132.2,10.6677258,1268,1684,364,1024,,205.380584,2822.178568,82,7.694,5.708,N,3.4958528,Calm
146.6,32.82537114,-95.30392526,481,,-9.100015084,5.400008951,0.600000995,0.1,-29.4,124.9,10.58160489,1268,1684,364,1024,,205.380584,2823.818988,82,7.694,5.708,N,3.598672,Calm
146.7,32.8253638,-95.30391958,481,,-9.100015084,5.500009117,1.100001823,-6.5,-35,129.2,10.63298498,1268,1684,364,1024,,205.380584,2826.44366,82,7.694,5.708,N,3.598672,Calm
146.8,32.82535561,-95.30391362,480,,-9.100015084,5.600009283,1.700002818,-7.8,-33,130.2,10.68505397,1268,1684,364,1024,,205.380584,2828.412164,82,7.694,5.708,N,3.6970208,Calm
146.9,32.82534683,-95.30390665,479,,-9.100015084,5.700009448,2.100003481,-6.6,-31.7,128.5,10.73780111,1268,1684,364,1024,,205.380584,2831.693004,82,7.694,5.708,N,3.6970208,Calm
147,32.82533872,-95.30390031,479,,-9.100015084,5.90000978,2.400003978,-5.4,-32.4,128.4,10.84529322,1268,1684,364,1024,,205.380584,2834.317676,82,7.694,5.708,N,3.6970208,Calm
147.1,32.82533047,-95.30389384,478,,-9.100015084,6.000009946,2.800004641,-4.2,-34.3,128.1,10.90001762,1269,1684,364,1024,,205.380584,2837.270432,82,7.763,5.708,N,3.6970208,Calm
147.2,32.825322,-95.30388689,477,,-9.100015084,6.200010277,3.200005304,-2.4,-34.8,127.7,11.01137573,1269,1684,364,1024,,205.380584,2840.551272,82,7.763,5.708,N,3.79984,Calm
147.3,32.82531353,-95.30388,476,,-9.100015084,6.300010443,3.600005967,-1.5,-34.9,127.2,11.06798977,1269,1684,364,1024,,205.380584,2843.832112,82,7.763,5.708,N,3.79984,Calm
147.4,32.82530572,-95.30387343,474,,-9.20001525,6.400010609,3.900006465,-0.4,-35.1,126.9,11.20715914,1272,1684,364,973,,205.380584,2847.112952,82,7.763,5.708,N,3.8981888,Calm
147.5,32.82529709,-95.30386639,473,,-9.20001525,6.60001094,4.300007128,0,-35.1,126.6,11.32256251,1272,1684,364,1008,,205.380584,2850.721876,82,7.763,5.708,N,3.8981888,Calm
147.6,32.82528993,-95.30386032,472,,-9.300015416,6.700011106,4.700007791,-0.2,-34.1,126.9,11.46213019,1274,1684,580,1024,,205.380584,2853.674632,82,7.763,5.708,N,3.8981888,Calm
147.7,32.8252809,-95.30385251,470,,-9.400015581,6.900011437,4.800007956,1.2,-32.6,126.6,11.66063651,1276,1684,1024,1024,,205.380584,2857.939724,82,7.763,5.708,N,3.9965376,Calm
147.8,32.82527131,-95.30384416,468,,-9.600015913,7.100011769,4.700007791,1.3,-33,126,11.94028775,1276,1684,1024,1024,,205.380584,2862.5329,82,7.763,5.708,N,3.9965376,Calm
147.9,32.82526356,-95.30383674,467,,-9.90001641,7.500012432,4.300007128,3.3,-31,125.9,12.42016507,1276,1684,1024,1024,,205.380584,2866.797992,82,7.763,5.708,N,3.9965376,Calm
148,32.82525368,-95.30382757,465,,-10.10001674,7.800012929,3.800006299,4.1,-32.7,125.6,12.76129057,1276,1684,1024,966,,157.152236,2872.047336,82,7.763,5.708,N,3.9965376,Calm
148.1,32.82524407,-95.30381872,463,,-10.40001724,8.100013427,3.500005802,3.1,-33.3,125.5,13.18220644,1276,1684,1024,966,,153.871396,2877.29668,82,7.763,3.381,N,4.0993568,Calm
148.2,32.82523505,-95.30381013,462,,-10.60001757,8.400013924,3.000004973,1.8,-33.2,125.8,13.52481432,1277,1684,1024,680,,149.606304,2882.546024,82,7.763,3.381,N,4.0993568,Calm
148.3,32.82522583,-95.30380119,461,,-10.8000179,8.700014421,2.60000431,-11.5,-31.2,128.7,13.86833193,1277,1684,1143,364,,152.55906,2888.123452,82,7.763,3.381,N,4.0993568,Calm
148.4,32.82521585,-95.30379144,460,,-10.70001774,9.300015416,2.000003315,-25.4,-16.8,129.4,14.17676494,1279,1684,1195,364,,145.013128,2894.028964,82,7.763,3.381,N,4.0993568,Calm
148.5,32.8252056,-95.30378009,459,,-9.90001641,9.800016244,1.200001989,-32.4,-11.4,125.5,13.93020584,1280,1684,1254,364,,148.293968,2901.574896,82,7.763,3.381,N,4.0993568,Calm
148.6,32.82519709,-95.30376922,458,,-9.100015084,10.20001691,0.800001326,-33.8,-11.5,117.8,13.66933118,1279,1684,1478,495,,150.590556,2909.448912,82,7.763,3.381,N,4.1977056,Calm
148.7,32.82518983,-95.30375854,458,,-8.100013427,10.5000174,0.300000497,-32.6,-12.8,108.8,13.26124356,1279,1684,1325,1024,,150.590556,2917.651012,82,7.763,3.381,N,4.1977056,Calm
148.8,32.82518324,-95.30374768,458,,-7.200011935,10.70001774,-0.100000166,-32.2,-11.4,99.5,12.89691982,1278,1684,1024,1024,,150.590556,2926.181196,82,7.763,3.381,N,4.1977056,Calm
148.9,32.82517726,-95.30373492,458,,-6.200010277,10.8000179,-0.500000829,-30.2,-23.1,98,12.45313248,1278,1684,1024,1024,,157.152236,2936.679884,82,7.763,3.381,N,4.1977056,Calm
149,32.82517202,-95.30372338,458,,-5.800009614,10.70001774,0,-25.6,-36,97.1,12.17088663,1279,1684,888,1132,,162.40158,2946.19432,82,7.763,3.381,N,4.1977056,Calm
149.1,32.82516749,-95.30371301,458,,-5.400008951,10.8000179,0.300000497,-22.1,-28.6,91.1,12.07478688,1278,1684,462,1427,,165.68242,2955.052588,82,7.609,8.01,N,4.1977056,Calm
149.2,32.82516286,-95.30370066,458,,-4.700007791,11.1000184,0,-15.3,-26.5,90.2,12.05406479,1279,1684,364,1465,,165.68242,2965.87936,82,7.609,8.01,N,4.1977056,Calm
149.3,32.82515826,-95.30368776,458,,-4.400007293,11.00001823,0.200000332,4.6,-21.8,85.8,11.84738211,1279,1684,364,1290,,149.606304,2977.034216,82,7.609,8.01,N,4.2960544,Calm
149.4,32.82515446,-95.30367667,458,,-4.400007293,10.8000179,0.600000995,12.4,-12.8,88.4,11.66192309,1280,1684,364,1224,,146.325464,2986.548652,82,7.609,8.01,N,4.2960544,Calm
149.5,32.82515036,-95.30366619,457,,-4.600007625,10.70001774,0.600000995,5.1,-19.4,94.6,11.64690702,1279,1684,364,1150,,164.370084,2995.735004,82,7.609,8.01,N,4.2960544,Calm
149.6,32.82514583,-95.30365359,457,,-4.500007459,10.5000174,1.100001823,2.1,-29.4,97,11.42367849,1280,1684,364,1068,,163.385832,3006.88986,82,7.609,8.01,N,4.2960544,Calm
149.7,32.82514108,-95.30364253,457,,-4.500007459,10.30001707,1.800002984,5.2,-33,95.9,11.24012521,1280,1684,364,1024,,152.55906,3016.076212,82,7.609,8.01,N,4.2960544,Calm
149.8,32.82513701,-95.30363224,456,,-4.500007459,10.10001674,2.300003812,5.3,-32.3,96.4,11.05714235,1281,1684,364,1024,,154.855648,3025.262564,82,7.609,8.01,N,4.2960544,Calm
149.9,32.82513339,-95.30362271,455,,-4.500007459,10.10001674,2.60000431,7.3,-32.4,96.9,11.05714235,1281,1684,364,1024,,144.028876,3033.464664,82,7.609,8.01,N,4.2960544,Calm
150,32.82512939,-95.30361254,454,,-4.600007625,10.00001658,3.000004973,8.9,-33,96.6,11.00728845,1281,1684,364,1328,,142.060372,3042.322932,82,7.609,8.01,N,4.2960544,Calm
150.1,32.82512445,-95.30360019,453,,-4.700007791,10.00001658,3.400005636,9.5,-33.1,96.3,11.04945236,1282,1684,614,1633,,129.921264,3053.149704,82,7.609,8.01,N,4.1977056,Calm
150.2,32.82512032,-95.30359015,452,,-4.800007956,10.00001658,3.500005802,19.6,-27.9,95,11.09235792,1283,1684,726,1673,,129.921264,3061.679888,82,7.609,8.01,N,4.0993568,Calm
150.3,32.8251152,-95.30357799,450,,-5.20000862,10.00001658,3.400005636,33.3,-10.6,99.2,11.27122086,1281,1684,891,1127,,129.921264,3072.50666,82,7.609,8.01,N,3.6970208,Calm
150.4,32.82511069,-95.30356907,449,,-6.100010111,9.600015913,2.700004476,35.5,-1.2,106.5,11.37411203,1281,1684,1024,1024,,125.656172,3080.052592,82,7.609,8.01,N,3.2991552,Calm
150.5,32.82510369,-95.30355785,449,,-6.900011437,9.100015084,2.100003481,25.6,-14.3,109.7,11.42017638,1281,1684,1024,1024,,120.406828,3089.238944,82,7.609,8.01,N,2.8968192,Calm
150.6,32.82509746,-95.30354865,448,,-7.300011653,8.900014753,1.800002984,15.3,-22.7,119.7,11.51088348,1281,1684,1024,1024,,127.95276,3096.784876,82,7.609,8.01,N,2.4989536,Calm
150.7,32.8250895,-95.30353826,448,,-7.800012929,8.800014587,1.500002486,15.8,-22,117.2,11.75927097,1280,1684,1024,1024,,125.656172,3104.986976,82,7.609,8.01,N,2.0966176,Calm
150.8,32.82508244,-95.30352918,447,,-8.200013592,8.700014421,1.200001989,18.4,-24,115.9,11.955353,1280,1684,1024,1024,,137.467196,3112.204824,82,7.609,8.01,N,1.7971008,Calm
150.9,32.82507495,-95.30352019,447,,-8.600014255,8.700014421,0.800001326,16.9,-27.2,117.3,12.23317182,1280,1684,1024,1024,,137.467196,3119.094588,82,7.609,8.01,NW,1.497584,Calm
151,32.82506688,-95.30351093,446,,-9.000014918,8.700014421,0.500000829,14.2,-29.5,117.5,12.51760817,1280,1684,1024,1024,,129.921264,3126.312436,82,7.609,8.01,NW,1.296416,Calm
151.1,32.82505843,-95.30350147,446,,-9.400015581,8.700014421,0.300000497,10.4,-32.4,117.4,12.80822172,1280,1684,984,1024,,125.656172,3133.530284,82,7.759,5.459,NW,1.0997184,Calm
151.2,32.82505027,-95.30349253,446,,-9.600015913,8.800014587,0.200000332,6.1,-33.9,118.8,13.02307764,1280,1684,952,1024,,123.687668,3140.748132,82,7.759,5.459,NW,0.9968992,Calm
151.3,32.82504192,-95.3034834,446,,-9.700016079,8.900014753,0.100000166,3.4,-34.6,119.4,13.16436731,1280,1684,948,1024,,116.141736,3147.637896,82,7.759,5.459,W,0.8985504,Calm
151.4,32.82503208,-95.30347281,446,,-9.800016244,9.000014918,0.200000332,2.3,-35.6,119.1,13.30565967,1280,1684,1024,1269,,122.703416,3156.16808,82,7.759,5.459,W,0.8985504,Calm
151.5,32.8250233,-95.30346303,446,,-9.90001641,9.100015084,0.200000332,1.7,-35.3,119.4,13.44695471,1280,1684,1311,1564,,122.703416,3163.714012,82,7.759,5.459,W,0.8985504,Calm
151.6,32.82501466,-95.30345366,446,,-10.00001658,9.300015416,0.100000166,13.3,-30.1,117.2,13.65615646,1280,1684,1343,1684,,113.845148,3171.259944,82,7.759,5.459,W,0.9968992,Calm
151.7,32.82500584,-95.3034441,446,,-10.40001724,9.300015416,-0.300000497,24.2,-11.7,117.2,13.95172545,1279,1684,1423,1684,,118.11024,3178.805876,82,7.759,5.459,SW,1.0997184,Calm
151.8,32.82499533,-95.30343327,446,,-11.00001823,8.800014587,-1.100001823,30.6,7.5,124.4,14.08689649,1279,1684,1494,1684,,118.11024,3187.664144,82,7.759,5.459,SW,1.296416,Calm
151.9,32.82498482,-95.30342478,447,,-11.30001873,7.600012598,-1.700002818,34.9,14.3,135.7,13.61802529,1279,1684,1494,1684,,117.125988,3193.89774,82,7.759,5.459,SW,1.3992352,Calm
152,32.82497464,-95.30341754,448,,-11.4000189,6.400010609,-2.200003647,34.6,15.7,145.2,13.07365887,1279,1684,1245,1684,,126.968508,3199.147084,82,7.759,5.459,SW,1.497584,Calm
152.1,32.82496398,-95.3034122,448,,-11.30001873,5.000008288,-2.700004476,33.1,15.4,154.8,12.35679983,1280,1684,1024,1240,,131.2336,3202.427924,82,7.56,5.459,SW,1.5959328,Calm
152.2,32.82495421,-95.30340776,449,,-11.1000184,3.900006465,-2.900004807,29.3,7.1,159.3,11.76522241,1281,1684,1024,1134,,148.293968,3205.052596,82,7.56,5.459,SW,1.7971008,Calm
152.3,32.82494385,-95.30340431,450,,-10.90001807,3.500005802,-2.60000431,28.4,-2.7,165,11.44816287,1284,1684,1024,1128,,151.574808,3206.693016,82,7.56,5.459,SW,1.89992,Calm
152.4,32.8249346,-95.30340129,451,,-10.8000179,3.100005139,-2.000003315,29.7,-13,170,11.23612107,1284,1684,1024,1128,,165.68242,3208.005352,82,7.56,5.459,SW,1.9982688,Calm
152.5,32.82492503,-95.30339748,451,,-10.70001774,2.700004476,-1.400002321,29,-18.2,171.8,11.03541575,1289,1684,1024,1236,,151.574808,3210.30194,82,7.56,5.459,SW,2.0966176,Calm
152.6,32.82491545,-95.30339531,452,,-10.70001774,2.300003812,-1.100001823,28.9,-18.7,172.4,10.944423,1296,1684,1024,1550,,153.871396,3210.958108,82,7.56,5.459,SW,2.1994368,Calm
152.7,32.82490525,-95.30339233,452,,-10.8000179,1.800002984,-0.70000116,30.4,-16.8,173.3,10.94899041,1296,1684,571,1684,,154.855648,3212.270444,82,7.56,5.459,SW,2.2977856,Calm
152.8,32.82489605,-95.30339067,453,,-10.8000179,1.400002321,-0.400000663,32.6,-12.7,176.5,10.89038033,1298,1684,364,1647,,138.779532,3212.598528,82,7.56,5.459,SW,2.3961344,Calm
152.9,32.82488699,-95.30338949,453,,-10.8000179,0.900001492,-0.100000166,32.4,-12,-177.3,10.83745303,1298,1684,364,1651,,138.779532,3212.270444,82,7.56,5.459,SW,2.4989536,Calm
153,32.82487644,-95.30338863,453,,-10.70001774,0.500000829,0.100000166,32.4,-14.4,-169.7,10.71169353,1307,1684,364,1684,,144.028876,3211.614276,82,7.56,5.459,SW,2.5973024,Calm
153.1,32.82486659,-95.30338831,452,,-10.60001757,0.100000166,0.600000995,31,-17.2,-160.9,10.6004892,1310,1684,364,1684,,144.028876,3210.630024,81,7.56,7.273,SW,2.5973024,Calm
153.2,32.82485754,-95.30338839,452,,-10.5000174,-0.200000332,1.000001658,29.8,-19.2,-151.8,10.5019218,1311,1684,364,1684,,139.763784,3208.989604,81,7.56,7.273,SW,2.6956512,Calm
153.3,32.82484863,-95.30338884,452,,-10.30001707,-0.600000995,1.300002155,28.4,-21.7,-142.6,10.31747801,1316,1684,364,1684,,134.51444,3207.349184,81,7.56,7.273,SW,2.7984704,Calm
153.4,32.82483851,-95.30338955,451,,-10.10001674,-1.000001658,1.700002818,27.8,-23.9,-133.4,10.1494008,1320,1684,364,1684,,136.482944,3205.38068,81,7.56,7.273,SW,2.8968192,Calm
153.5,32.82482934,-95.30339086,451,,-9.800016244,-1.400002321,2.100003481,26.8,-25,-123.7,9.899511255,1323,1684,364,1684,,143.044624,3203.084092,81,7.56,7.273,SW,2.8968192,Calm
153.6,32.82482053,-95.3033927,450,,-9.500015747,-1.900003149,2.400003978,26.3,-25.6,-114.6,9.688152978,1324,1684,364,1684,,125.656172,3200.131336,81,7.56,7.273,SW,2.9996384,Calm
153.7,32.82481293,-95.30339474,449,,-9.100015084,-2.300003812,2.700004476,25.1,-26.7,-106,9.386175223,1325,1684,364,1684,,118.11024,3197.17858,81,7.56,7.273,SW,2.9996384,Calm
153.8,32.82480399,-95.30339765,448,,-8.700014421,-2.60000431,3.100005139,24.6,-28,-97.2,9.080213,1336,1684,364,1684,,116.141736,3193.241572,81,7.56,7.273,SW,3.0979872,Calm
153.9,32.82479669,-95.30340119,448,,-8.300013758,-2.900004807,3.400005636,24.3,-28.4,-87.5,8.792056381,1338,1684,364,1684,,112.860896,3188.97648,81,7.56,7.273,SW,3.0979872,Calm
154,32.82478963,-95.30340464,447,,-7.700012764,-3.200005304,3.600005967,23.7,-29.5,-77.9,8.338478868,1345,1684,443,1379,,109.580056,3184.711388,81,7.56,7.273,SW,3.196336,Calm
154.1,32.82478296,-95.30340841,446,,-7.100011769,-3.500005802,3.600005967,21.5,-29.7,-68.1,7.915819982,1347,1684,814,887,,106.299216,3180.118212,81,7.803,2.924,SW,3.196336,Calm
154.2,32.82477755,-95.30341199,445,,-6.400010609,-3.700006133,3.700006133,24.1,-27.8,-59.1,7.392575756,1353,1684,1024,1024,,98.753284,3175.85312,81,7.803,2.924,SW,3.2991552,Calm
154.3,32.82477154,-95.30341682,444,,-5.400008951,-3.900006465,3.30000547,28.5,-26.5,-55.1,6.661091804,1356,1684,1024,1024,,95.472444,3170.603776,81,7.803,2.924,SW,3.2991552,Calm
154.4,32.82476756,-95.30342085,443,,-4.300007128,-3.900006465,2.900004807,29.7,-24.9,-53.5,5.805179632,1360,1684,1024,1024,,93.50394,3166.0106,81,7.803,2.924,SW,3.2991552,Calm
154.5,32.82476518,-95.30342479,443,,-3.200005304,-3.900006465,2.500004144,28.2,-23.5,-53.2,5.044807508,1359,1684,1024,1024,,88.254596,3162.073592,81,7.803,2.924,SW,3.397504,Calm
154.6,32.82476305,-95.30342887,443,,-2.100003481,-3.800006299,2.100003481,25,-22.1,-51.6,4.341665444,1359,1684,1024,1024,,86.94226,3157.480416,81,7.803,2.924,SW,3.397504,Calm
154.7,32.82476175,-95.30343388,443,,-1.100001823,-3.800006299,1.600002652,21.1,-19.6,-49.3,3.956014318,1359,1684,1024,1024,,84.973756,3152.559156,81,7.803,2.924,SW,3.397504,Calm
154.8,32.82476136,-95.30343779,443,,-0.400000663,-3.700006133,1.100001823,18,-19.6,-50.8,3.721564637,1359,1684,1024,1024,,88.254596,3148.622148,81,7.803,2.924,SW,3.397504,Calm
154.9,32.82476148,-95.3034415,443,,0.200000332,-3.700006133,0.70000116,16.6,-22.2,-51.5,3.70540727,1360,1684,1163,1117,,86.94226,3144.68514,81,7.803,2.924,SW,3.4958528,Calm
155,32.82476184,-95.3034452,443,,0.70000116,-3.700006133,0.300000497,18.7,-26.3,-52.1,3.765640099,1359,1684,1310,1186,,86.94226,3141.076216,81,7.803,2.924,SW,3.4958528,Calm
155.1,32.82476301,-95.30344983,443,,1.400002321,-3.800006299,0,21.2,-27.3,-53,4.049697809,1359,1684,1406,1224,,86.94226,3136.48304,81,7.653,2.924,SW,3.4958528,Calm
155.2,32.82476471,-95.30345386,443,,2.200003647,-3.900006465,-0.400000663,22.4,-26.4,-52.8,4.477729668,1358,1684,1409,1233,,89.238848,3132.874116,81,7.653,2.924,SW,3.4958528,Calm
155.3,32.82476702,-95.30345807,443,,3.000004973,-3.900006465,-0.800001326,23.4,-26.8,-52.4,4.920373924,1355,1684,1450,1233,,88.254596,3128.609024,81,7.653,2.924,SW,3.598672,Calm
